id,personal_data_id,position,season_id
15281,2493,"LM
",5
15282,2494,"RM
",5
15283,2495,"CB
",5
15284,2496,"RM
",5
15285,2497,"RM
",5
15286,2498,"RM
",5
15287,2499,ST,5
15288,2500,"CB
",5
15289,2501,"CB
",5
15290,2502,"RM
",5
15291,2503,"GK
",5
15292,2504,"LB
",5
15293,2505,"RB
",5
15294,2506,"LM
",5
15295,2507,"RB
",5
15296,2508,"GK
",5
15297,2509,"LB
",5
15298,2510,"LM
",5
15299,2511,"CB
",5
15300,2512,"LB
",5
15301,2513,"RM
",5
15302,2514,"CB
",5
15303,2515,"CM
",5
15304,2516,"LM
",5
15305,2517,"CB
",5
15306,2518,"CB
",5
15307,2519,"CM
",5
15308,2520,"RB
",5
15309,2521,"LM
",5
15310,2522,"CB
",5
15311,2523,"LB
",5
15312,2524,"CB
",5
15313,2525,"LB
",5
15314,2526,"RB
",5
15315,2527,ST,5
15316,2528,"RB
",5
15317,2529,"LB
",5
15318,2530,ST,5
15319,2531,"LB
",5
15320,2532,"CM
",5
15321,2533,"LM
",5
15322,2534,"RB
",5
15323,2535,"RB
",5
15324,2536,"LM
",5
15325,2537,"CM
",5
15326,2538,"CB
",5
15327,2539,"RB
",5
15328,2540,"RB
",5
15329,2541,ST,5
15330,2542,"CB
",5
15331,2543,"CM
",5
15332,2544,"CB
",5
15333,2545,"CB
",5
15334,2546,"LM
",5
15335,2547,ST,5
15336,2548,"CB
",5
15337,2549,"LM
",5
15338,2550,"RB
",5
15339,2551,"CB
",5
15340,2552,ST,5
15341,2553,"RM
",5
15342,2554,"LM
",5
15343,2555,"CM
",5
15344,2556,"RB
",5
15345,2557,"GK
",5
15346,2558,"LB
",5
15347,2559,"LM
",5
15348,2560,"RB
",5
15349,2561,"CM
",5
15350,2562,"RM
",5
15351,2563,"LM
",5
15352,2564,"LB
",5
15353,2565,"LB
",5
15354,2566,ST,5
15355,2567,"RM
",5
15356,2568,"LM
",5
15357,2569,"CM
",5
15358,2570,"LB
",5
15359,2571,"RM
",5
15360,2572,"GK
",5
15361,2573,"GK
",5
15362,2574,ST,5
15363,2575,"CB
",5
15364,2576,"CB
",5
15365,2577,ST,5
15366,2578,"GK
",5
15367,2579,"CM
",5
15368,2580,"RB
",5
15369,2581,"CB
",5
15370,2582,"RB
",5
15371,2583,"RB
",5
15372,2584,"CM
",5
15373,2585,"LB
",5
15374,2586,"GK
",5
15375,2587,"CM
",5
15376,2588,"RB
",5
15377,2589,ST,5
15378,2590,ST,5
15379,2591,"LB
",5
15380,2592,"CB
",5
15381,2593,ST,5
15382,2594,"RB
",5
15383,2595,"CB
",5
15384,2596,"LB
",5
15385,2597,"CM
",5
15386,2598,"GK
",5
15387,2599,"GK
",5
15388,2600,"LM
",5
15389,2601,"CB
",5
15390,2602,"RB
",5
15391,2603,"CB
",5
15392,2604,"LM
",5
15393,2605,"RM
",5
15394,2606,"CM
",5
15395,2607,"RB
",5
15396,2608,"LB
",5
15397,2609,"LM
",5
15398,2610,"LB
",5
15399,2611,ST,5
15400,2612,"RB
",5
15401,2613,"RB
",5
15402,2614,"RM
",5
15403,2615,"LB
",5
15404,2616,"LM
",5
15405,2617,"LM
",5
15406,2618,ST,5
15407,2619,"LB
",5
15408,2620,"CM
",5
15409,2621,"LM
",5
15410,2622,"LM
",5
15411,2623,"CB
",5
15412,2624,"LM
",5
15413,2625,"RB
",5
15414,2626,"RM
",5
15415,2627,"CB
",5
15416,2628,"RB
",5
15417,2629,"LB
",5
15418,2630,"RM
",5
15419,2631,"CM
",5
15420,2632,"RB
",5
15421,2633,"GK
",5
15422,2634,"GK
",5
15423,2635,"RM
",5
15424,2636,ST,5
15425,2637,"GK
",5
15426,2638,ST,5
15427,2639,ST,5
15428,2640,ST,5
15429,2641,"GK
",5
15430,2642,"RM
",5
15431,2643,"CB
",5
15432,2644,"CB
",5
15433,2645,"CM
",5
15434,2646,"LM
",5
15435,2647,"LM
",5
15436,2648,"CB
",5
15437,2649,ST,5
15438,2650,"CM
",5
15439,2651,"GK
",5
15440,2652,"LB
",5
15441,2653,"GK
",5
15442,2654,"LM
",5
15443,2655,"RB
",5
15444,2656,"CB
",5
15445,2657,ST,5
15446,2658,"RM
",5
15447,2659,"RM
",5
15448,2660,"LB
",5
15449,2661,"RB
",5
15450,2662,"LB
",5
15451,2663,"LM
",5
15452,2664,"GK
",5
15453,2665,ST,5
15454,2666,"LM
",5
15455,2667,"GK
",5
15456,2668,"RM
",5
15457,2669,"LM
",5
15458,2670,"CB
",5
15459,2671,"CM
",5
15460,2672,ST,5
15461,2673,"RM
",5
15462,2674,ST,5
15463,2675,"GK
",5
15464,2676,"CM
",5
15465,2677,"GK
",5
15466,2678,"RB
",5
15467,2679,"CB
",5
15468,2680,"LM
",5
15469,2681,"CB
",5
15470,2682,"RB
",5
15471,2683,ST,5
15472,2684,"RB
",5
15473,2685,"GK
",5
15474,2686,"LM
",5
15475,2687,"CB
",5
15476,2688,"CB
",5
15477,2689,"CB
",5
15478,2690,"GK
",5
15479,2691,"RB
",5
15480,2692,"GK
",5
15481,2693,ST,5
15482,2694,"LM
",5
15483,2695,"RM
",5
15484,2696,"CB
",5
15485,2697,"GK
",5
15486,2698,"RM
",5
15487,2699,"LM
",5
15488,2700,"CM
",5
15489,2701,"CB
",5
15490,2702,"GK
",5
15491,2703,"LM
",5
15492,2704,ST,5
15493,2705,"CM
",5
15494,2706,"LB
",5
15495,2707,"RB
",5
15496,2708,"CM
",5
15497,2709,ST,5
15498,2710,ST,5
15499,2711,"CB
",5
15500,2712,"GK
",5
15501,2713,"LM
",5
15502,2714,"CB
",5
15503,2715,"CB
",5
15504,2716,"RM
",5
15505,2717,"CM
",5
15506,2718,"LB
",5
15507,2719,ST,5
15508,2720,ST,5
15509,2721,"CB
",5
15510,2722,ST,5
15511,2723,"LM
",5
15512,2724,ST,5
15513,2725,"RB
",5
15514,2726,"LM
",5
15515,2727,"CB
",5
15516,2728,"CM
",5
15517,2729,"CB
",5
15518,2730,"GK
",5
15519,2731,"LB
",5
15520,2732,"CM
",5
15521,2733,"LM
",5
15522,2734,"LB
",5
15523,2735,ST,5
15524,2736,"RB
",5
15525,2737,"LB
",5
15526,2738,"CB
",5
15527,2739,"CM
",5
15528,2740,"CB
",5
15529,2741,"LM
",5
15530,2742,"LB
",5
15531,2743,"RB
",5
15532,2744,"LM
",5
15533,2745,ST,5
15534,2746,"CM
",5
15535,2747,"RB
",5
15536,2748,"CB
",5
15537,2749,"RM
",5
15538,2750,"RB
",5
15539,2751,"RM
",5
15540,2752,"RM
",5
15541,2753,"RB
",5
15542,2754,"LM
",5
15543,2755,"LB
",5
15544,2756,"RB
",5
15545,2757,"RM
",5
15546,2758,"CB
",5
15547,2759,"GK
",5
15548,2760,"LB
",5
15549,2761,"LB
",5
15550,2762,"CB
",5
15551,2763,"GK
",5
15552,2764,"RB
",5
15553,2765,"LM
",5
15554,2766,"LM
",5
15555,2767,"LB
",5
15556,2768,ST,5
15557,2769,"RM
",5
15558,2770,"LM
",5
15559,2771,"GK
",5
15560,2772,ST,5
15561,2773,"LM
",5
15562,2774,"CB
",5
15563,2775,ST,5
15564,2776,"GK
",5
15565,2777,"LB
",5
15566,2778,"GK
",5
15567,2779,"RM
",5
15568,2780,"RB
",5
15569,2781,ST,5
15570,2782,"LB
",5
15571,2783,"RB
",5
15572,2784,"RB
",5
15573,2785,"RB
",5
15574,2786,"CB
",5
15575,2787,"RM
",5
15576,2788,"CM
",5
15577,2789,"LM
",5
15578,2790,ST,5
15579,2791,ST,5
15580,2792,"RB
",5
15581,2793,"LB
",5
15582,2794,"LM
",5
15583,2795,"RB
",5
15584,2796,"GK
",5
15585,2797,ST,5
15586,2798,"CM
",5
15587,2799,"LB
",5
15588,2800,ST,5
15589,801,ST,6
15590,802,"RB
",6
15591,803,"RB
",6
15592,804,"CM
",6
15593,805,"LM
",6
15594,806,"RM
",6
15595,807,"GK
",6
15596,808,"RM
",6
15597,809,"RB
",6
15598,810,"RB
",6
15599,811,"RB
",6
15600,812,"CM
",6
15601,813,"LM
",6
15602,814,"CM
",6
15603,815,"RB
",6
15604,816,"CB
",6
15605,817,"LM
",6
15606,818,"RB
",6
15607,819,"RM
",6
15608,820,"LB
",6
15609,821,"GK
",6
15610,822,"RM
",6
15611,823,"RB
",6
15612,824,"RB
",6
15613,825,"CB
",6
15614,826,"RM
",6
15615,827,"LB
",6
15616,828,"RM
",6
15617,829,"RM
",6
15618,830,ST,6
15619,831,"LB
",6
15620,832,"LM
",6
15621,833,"RM
",6
15622,834,"LM
",6
15623,835,"RM
",6
15624,836,"GK
",6
15625,837,"LM
",6
15626,838,"GK
",6
15627,839,"RB
",6
15628,840,ST,6
15629,841,"GK
",6
15630,842,"LM
",6
15631,843,ST,6
15632,844,"RB
",6
15633,845,"LM
",6
15634,846,"RB
",6
15635,847,"CB
",6
15636,848,"RM
",6
15637,849,"RM
",6
15638,850,"RB
",6
15639,851,ST,6
15640,852,"CM
",6
15641,853,"CM
",6
15642,854,"CB
",6
15643,855,"LM
",6
15644,856,"RB
",6
15645,857,"LM
",6
15646,858,"CM
",6
15647,859,"CM
",6
15648,860,"GK
",6
15649,861,ST,6
15650,862,"CM
",6
15651,863,"GK
",6
15652,864,"LB
",6
15653,865,"RB
",6
15654,866,"RM
",6
15655,867,"LB
",6
15656,868,"LB
",6
15657,869,"RB
",6
15658,870,"GK
",6
15659,871,ST,6
15660,872,"LB
",6
15661,873,"CB
",6
15662,874,"LB
",6
15663,875,"CB
",6
15664,876,"GK
",6
15665,877,"LB
",6
15666,878,"GK
",6
15667,879,"RB
",6
15668,880,"RM
",6
15669,881,"CM
",6
15670,882,"CM
",6
15671,883,"GK
",6
15672,884,"LM
",6
15673,885,ST,6
15674,886,ST,6
15675,887,"LM
",6
15676,888,"CB
",6
15677,889,"LB
",6
15678,890,"RB
",6
15679,891,"LM
",6
15680,892,"RB
",6
15681,893,"LB
",6
15682,894,"LB
",6
15683,895,ST,6
15684,896,"CB
",6
15685,897,"LM
",6
15686,898,"LM
",6
15687,899,"GK
",6
15688,900,"LM
",6
15689,901,"LB
",6
15690,902,"CB
",6
15691,903,"LM
",6
15692,904,"LB
",6
15693,905,"LB
",6
15694,906,"CB
",6
15695,907,"CB
",6
15696,908,"CB
",6
15697,909,ST,6
15698,910,"CM
",6
15699,911,"CM
",6
15700,912,"RB
",6
15701,913,"CB
",6
15702,914,"RM
",6
15703,915,ST,6
15704,916,"LB
",6
15705,917,"CB
",6
15706,918,"LB
",6
15707,919,"CB
",6
15708,920,"CB
",6
15709,921,"GK
",6
15710,922,"CB
",6
15711,923,"CB
",6
15712,924,"LM
",6
15713,925,"RB
",6
15714,926,"LB
",6
15715,927,"LM
",6
15716,928,"CM
",6
15717,929,"LM
",6
15718,930,ST,6
15719,931,"CB
",6
15720,932,"GK
",6
15721,933,"LB
",6
15722,934,"RM
",6
15723,935,"LM
",6
15724,936,"RB
",6
15725,937,"RB
",6
15726,938,ST,6
15727,939,"RB
",6
15728,940,"GK
",6
15729,941,"GK
",6
15730,942,"CB
",6
15731,943,ST,6
15732,944,"CB
",6
15733,945,"CB
",6
15734,946,"RB
",6
15735,947,"CM
",6
15736,948,"CB
",6
15737,949,"LM
",6
15738,950,"LM
",6
15739,951,"GK
",6
15740,952,"LM
",6
15741,953,"CB
",6
15742,954,"LB
",6
15743,955,"GK
",6
15744,956,"CM
",6
15745,957,"RB
",6
15746,958,"RB
",6
15747,959,ST,6
15748,960,"CB
",6
15749,961,"LM
",6
15750,962,"RM
",6
15751,963,"LM
",6
15752,964,"GK
",6
15753,965,"RB
",6
15754,966,"CB
",6
15755,967,"RB
",6
15756,968,"CB
",6
15757,969,"RM
",6
15758,970,"RM
",6
15759,971,"GK
",6
15760,972,ST,6
15761,973,"CM
",6
15762,974,"LM
",6
15763,975,"LM
",6
15764,976,"RB
",6
15765,977,"LM
",6
15766,978,"LM
",6
15767,979,"RB
",6
15768,980,"LB
",6
15769,981,"CB
",6
15770,982,"RM
",6
15771,983,"GK
",6
15772,984,"GK
",6
15773,985,ST,6
15774,986,"RM
",6
15775,987,"CB
",6
15776,988,"CB
",6
15777,989,"CB
",6
15778,990,"RM
",6
15779,991,"RB
",6
15780,992,"CB
",6
15781,993,"RB
",6
15782,994,"CB
",6
15783,995,"LB
",6
15784,996,"RM
",6
15785,997,"LB
",6
15786,998,"LM
",6
15787,999,"LM
",6
15788,1000,"RB
",6
15789,1001,"RM
",6
15790,1002,"RB
",6
15791,1003,"RB
",6
15792,1004,"CM
",6
15793,1005,"RM
",6
15794,1006,"GK
",6
15795,1007,"CB
",6
15796,1008,"RM
",6
15797,1009,"LM
",6
15798,1010,"GK
",6
15799,1011,"GK
",6
15800,1012,"RM
",6
15801,1013,"RM
",6
15802,1014,"LM
",6
15803,1015,"LB
",6
15804,1016,"CB
",6
15805,1017,"GK
",6
15806,1018,"CM
",6
15807,1019,"LB
",6
15808,1020,"RM
",6
15809,1021,"RB
",6
15810,1022,"CM
",6
15811,1023,"GK
",6
15812,1024,"RB
",6
15813,1025,"RB
",6
15814,1026,"LM
",6
15815,1027,"LM
",6
15816,1028,ST,6
15817,1029,"LM
",6
15818,1030,"LB
",6
15819,1031,"CB
",6
15820,1032,ST,6
15821,1033,"LM
",6
15822,1034,"LB
",6
15823,1035,"LB
",6
15824,1036,"CB
",6
15825,1037,"CB
",6
15826,1038,ST,6
15827,1039,ST,6
15828,1040,"RM
",6
15829,1041,"LB
",6
15830,1042,ST,6
15831,1043,"RM
",6
15832,1044,"RM
",6
15833,1045,"GK
",6
15834,1046,"RB
",6
15835,1047,"RB
",6
15836,1048,ST,6
15837,1049,"RB
",6
15838,1050,ST,6
15839,1051,"LM
",6
15840,1052,"CM
",6
15841,1053,"LB
",6
15842,1054,"RB
",6
15843,1055,"CB
",6
15844,1056,"LB
",6
15845,1057,"GK
",6
15846,1058,"CM
",6
15847,1059,"RB
",6
15848,1060,"LM
",6
15849,1061,"CB
",6
15850,1062,"CB
",6
15851,1063,"LM
",6
15852,1064,"RB
",6
15853,1065,"LB
",6
15854,1066,"GK
",6
15855,1067,ST,6
15856,1068,"RM
",6
15857,1069,ST,6
15858,1070,"LB
",6
15859,1071,"CM
",6
15860,1072,"CB
",6
15861,1073,"LB
",6
15862,1074,"LM
",6
15863,1075,"CB
",6
15864,1076,"CB
",6
15865,1077,"RM
",6
15866,1078,"CB
",6
15867,1079,"RB
",6
15868,1080,"LM
",6
15869,1081,"CM
",6
15870,1082,"CB
",6
15871,1083,"RB
",6
15872,1084,"CB
",6
15873,1085,"LB
",6
15874,1086,"RB
",6
15875,1087,"CB
",6
15876,1088,"CM
",6
15877,1089,"LB
",6
15878,1090,"LM
",6
15879,1091,"RB
",6
15880,1092,"CB
",6
15881,1093,"CM
",6
15882,1094,"RM
",6
15883,1095,"GK
",6
15884,1096,"CM
",6
15885,1097,"LM
",6
15886,1098,"LM
",6
15887,1099,"RB
",6
15888,1100,"LM
",6
15889,1101,"LB
",6
15890,1102,"RM
",6
15891,1103,"CM
",6
15892,1104,"LM
",6
15893,1105,"RB
",6
15894,1106,"GK
",6
15895,1107,"LB
",6
15896,1108,ST,6
15897,1109,"LM
",6
15898,1110,"GK
",6
15899,1111,"CM
",6
15900,1112,"LB
",6
15901,1113,"LM
",6
15902,1114,"CB
",6
15903,1115,"GK
",6
15904,1116,"GK
",6
15905,1117,"RB
",6
15906,1118,"RM
",6
15907,1119,"LB
",6
15908,1120,"RB
",6
15909,1121,"RM
",6
15910,1122,ST,6
15911,1123,"CB
",6
15912,1124,"CB
",6
15913,1125,ST,6
15914,1126,"RB
",6
15915,1127,"CM
",6
15916,1128,"LB
",6
15917,1129,"CM
",6
15918,1130,"GK
",6
15919,1131,ST,6
15920,1132,"CM
",6
15921,1133,ST,6
15922,1134,"GK
",6
15923,1135,"RM
",6
15924,1136,"CM
",6
15925,1137,"LB
",6
15926,1138,"CB
",6
15927,1139,"CM
",6
15928,1140,"CM
",6
15929,1141,"LB
",6
15930,1142,"RB
",6
15931,1143,"LM
",6
15932,1144,"CM
",6
15933,1145,"RB
",6
15934,1146,"RB
",6
15935,1147,"LB
",6
15936,1148,"CM
",6
15937,1149,ST,6
15938,1150,"RB
",6
15939,1151,"RB
",6
15940,1152,"RB
",6
15941,1153,ST,6
15942,1154,"CB
",6
15943,1155,"LB
",6
15944,1156,"LB
",6
15945,1157,"CB
",6
15946,1158,"LM
",6
15947,1159,"LM
",6
15948,1160,"CB
",6
15949,1161,"LB
",6
15950,1162,"RB
",6
15951,1163,"LM
",6
15952,1164,"CB
",6
15953,1165,"LB
",6
15954,1166,ST,6
15955,1167,"CM
",6
15956,1168,"LB
",6
15957,1169,"RM
",6
15958,1170,"GK
",6
15959,1171,"RM
",6
15960,1172,"CM
",6
15961,1173,"LB
",6
15962,1174,"RM
",6
15963,1175,"RB
",6
15964,1176,"LM
",6
15965,1177,"LM
",6
15966,1178,ST,6
15967,1179,"CB
",6
15968,1180,"CM
",6
15969,1181,"CB
",6
15970,1182,"LM
",6
15971,1183,"RM
",6
15972,1184,"LM
",6
15973,1185,"RB
",6
15974,1186,"RM
",6
15975,1187,"GK
",6
15976,1188,"CB
",6
15977,1189,"CB
",6
15978,1190,"RB
",6
15979,1191,"CB
",6
15980,1192,ST,6
15981,1193,"RB
",6
15982,1194,"GK
",6
15983,1195,"RB
",6
15984,1196,"CB
",6
15985,1197,"RM
",6
15986,1198,"RB
",6
15987,1199,"RB
",6
15988,1200,"RB
",6
15989,1201,ST,6
15990,1202,"RM
",6
15991,1203,"LM
",6
15992,1204,"CB
",6
15993,1205,"CB
",6
15994,1206,"LM
",6
15995,1207,"LB
",6
15996,1208,"CM
",6
15997,1209,ST,6
15998,1210,ST,6
15999,1211,"GK
",6
16000,1212,"LB
",6
16001,1213,"GK
",6
16002,1214,"RM
",6
16003,1215,"GK
",6
16004,1216,"LM
",6
16005,1217,"GK
",6
16006,1218,"GK
",6
16007,1219,"CB
",6
16008,1220,"LM
",6
16009,1221,"RB
",6
16010,1222,ST,6
16011,1223,"GK
",6
16012,1224,"GK
",6
16013,1225,"GK
",6
16014,1226,ST,6
16015,1227,"LB
",6
16016,1228,"CM
",6
16017,1229,"LB
",6
16018,1230,ST,6
16019,1231,"LM
",6
16020,1232,"LM
",6
16021,1233,"RB
",6
16022,1234,"CM
",6
16023,1235,"CM
",6
16024,1236,"CM
",6
16025,1237,"RM
",6
16026,1238,"LB
",6
16027,1239,"RM
",6
16028,1240,"RB
",6
16029,1241,"RB
",6
16030,1242,"CM
",6
16031,1243,"RB
",6
16032,1244,"LM
",6
16033,1245,ST,6
16034,1246,"LB
",6
16035,1247,ST,6
16036,1248,"RM
",6
16037,1249,"RB
",6
16038,1250,"CM
",6
16039,1251,"RB
",6
16040,1252,"RM
",6
16041,1253,"LB
",6
16042,1254,"LB
",6
16043,1255,ST,6
16044,1256,"CB
",6
16045,1257,"LB
",6
16046,1258,"GK
",6
16047,1259,ST,6
16048,1260,"RM
",6
16049,1261,ST,6
16050,1262,"RM
",6
16051,1263,"CB
",6
16052,1264,"LM
",6
16053,1265,"RM
",6
16054,1266,"RB
",6
16055,1267,"CM
",6
16056,1268,ST,6
16057,1269,"LB
",6
16058,1270,"RB
",6
16059,1271,"GK
",6
16060,1272,"CB
",6
16061,1273,ST,6
16062,1274,ST,6
16063,1275,"LB
",6
16064,1276,ST,6
16065,1277,"RM
",6
16066,1278,"CM
",6
16067,1279,ST,6
16068,1280,"CM
",6
16069,1281,"LB
",6
16070,1282,"RM
",6
16071,1283,"RB
",6
16072,1284,"CM
",6
16073,1285,"LM
",6
16074,1286,"LM
",6
16075,1287,"CB
",6
16076,1288,"CB
",6
16077,1289,"CM
",6
16078,1290,"RB
",6
16079,1291,"LB
",6
16080,1292,"LM
",6
16081,1293,"LM
",6
16082,1294,"GK
",6
16083,1295,"CB
",6
16084,1296,ST,6
16085,1297,ST,6
16086,1298,"LB
",6
16087,1299,"LM
",6
16088,1300,"CM
",6
16089,1301,"CB
",6
16090,1302,"CB
",6
16091,1303,"CM
",6
16092,1304,"LB
",6
16093,1305,"LM
",6
16094,1306,"GK
",6
16095,1307,"RM
",6
16096,1308,"RB
",6
16097,1309,"LB
",6
16098,1310,"CB
",6
16099,1311,"CM
",6
16100,1312,"LB
",6
16101,1313,"RM
",6
16102,1314,"LB
",6
16103,1315,"RB
",6
16104,1316,"RB
",6
16105,1317,"LM
",6
16106,1318,"LM
",6
16107,1319,"LB
",6
16108,1320,"CM
",6
16109,1321,"RB
",6
16110,1322,"LB
",6
16111,1323,"LB
",6
16112,1324,"LM
",6
16113,1325,"LB
",6
16114,1326,"CB
",6
16115,1327,"LB
",6
16116,1328,"GK
",6
16117,1329,"LB
",6
16118,1330,"RB
",6
16119,1331,"LM
",6
16120,1332,ST,6
16121,1333,"LM
",6
16122,1334,"RB
",6
16123,1335,"RM
",6
16124,1336,"LM
",6
16125,1337,ST,6
16126,1338,"GK
",6
16127,1339,"CB
",6
16128,1340,"LB
",6
16129,1341,"GK
",6
16130,1342,"CM
",6
16131,1343,"LM
",6
16132,1344,"CB
",6
16133,1345,ST,6
16134,1346,"RB
",6
16135,1347,"RB
",6
16136,1348,"LM
",6
16137,1349,ST,6
16138,1350,"CB
",6
16139,1351,"CM
",6
16140,1352,"LB
",6
16141,1353,"RB
",6
16142,1354,"LM
",6
16143,1355,"CB
",6
16144,1356,"GK
",6
16145,1357,"LB
",6
16146,1358,"CM
",6
16147,1359,"RM
",6
16148,1360,"CM
",6
16149,1361,"GK
",6
16150,1362,"LM
",6
16151,1363,"CB
",6
16152,1364,"CB
",6
16153,1365,"GK
",6
16154,1366,ST,6
16155,1367,"CB
",6
16156,1368,"GK
",6
16157,1369,ST,6
16158,1370,"LM
",6
16159,1371,"CB
",6
16160,1372,"LM
",6
16161,1373,ST,6
16162,1374,ST,6
16163,1375,"CM
",6
16164,1376,"LM
",6
16165,1377,"CM
",6
16166,1378,"CM
",6
16167,1379,"LB
",6
16168,1380,ST,6
16169,1381,"RM
",6
16170,1382,ST,6
16171,1383,ST,6
16172,1384,"GK
",6
16173,1385,"RB
",6
16174,1386,"CM
",6
16175,1387,ST,6
16176,1388,"CB
",6
16177,1389,"GK
",6
16178,1390,"RB
",6
16179,1391,"LM
",6
16180,1392,"RM
",6
16181,1393,"CM
",6
16182,1394,"GK
",6
16183,1395,"RM
",6
16184,1396,"RM
",6
16185,1397,"RB
",6
16186,1398,"CM
",6
16187,1399,"LM
",6
16188,1400,"GK
",6
16189,1401,"CM
",6
16190,1402,"GK
",6
16191,1403,"RB
",6
16192,1404,"GK
",6
16193,1405,"RM
",6
16194,1406,"LM
",6
16195,1407,"RM
",6
16196,1408,ST,6
16197,1409,"LM
",6
16198,1410,"CB
",6
16199,1411,"GK
",6
16200,1412,"LM
",6
16201,1413,"RM
",6
16202,1414,"LM
",6
16203,1415,"RM
",6
16204,1416,"LM
",6
16205,1417,"LM
",6
16206,1418,"LB
",6
16207,1419,"LM
",6
16208,1420,"LM
",6
16209,1421,"LB
",6
16210,1422,"GK
",6
16211,1423,"CB
",6
16212,1424,ST,6
16213,1425,"LM
",6
16214,1426,"LB
",6
16215,1427,"CM
",6
16216,1428,ST,6
16217,1429,"LM
",6
16218,1430,"LB
",6
16219,1431,ST,6
16220,1432,"CB
",6
16221,1433,"GK
",6
16222,1434,"RB
",6
16223,1435,"LM
",6
16224,1436,"GK
",6
16225,1437,"LB
",6
16226,1438,"LM
",6
16227,1439,"LM
",6
16228,1440,"RM
",6
16229,1441,"RB
",6
16230,1442,"RB
",6
16231,1443,"LB
",6
16232,1444,"RM
",6
16233,1445,"LB
",6
16234,1446,"LB
",6
16235,1447,"CB
",6
16236,1448,"LM
",6
16237,1449,"LM
",6
16238,1450,ST,6
16239,1451,ST,6
16240,1452,"CM
",6
16241,1453,"LM
",6
16242,1454,"LB
",6
16243,1455,"GK
",6
16244,1456,ST,6
16245,1457,"RM
",6
16246,1458,"CM
",6
16247,1459,"CM
",6
16248,1460,"GK
",6
16249,1461,ST,6
16250,1462,"GK
",6
16251,1463,"CB
",6
16252,1464,"GK
",6
16253,1465,"RM
",6
16254,1466,"CB
",6
16255,1467,ST,6
16256,1468,"RB
",6
16257,1469,"LB
",6
16258,1470,"RB
",6
16259,1471,"CB
",6
16260,1472,"CM
",6
16261,1473,"LM
",6
16262,1474,"CB
",6
16263,1475,"CB
",6
16264,1476,"RM
",6
16265,1477,"LM
",6
16266,1478,"LM
",6
16267,1479,"CB
",6
16268,1480,ST,6
16269,1481,"CB
",6
16270,1482,"GK
",6
16271,1483,ST,6
16272,1484,"LM
",6
16273,1485,"RB
",6
16274,1486,"LM
",6
16275,1487,"RB
",6
16276,1488,"LB
",6
16277,1489,"RB
",6
16278,1490,"GK
",6
16279,1491,"CB
",6
16280,1492,ST,6
16281,1493,"CB
",6
16282,1494,"CB
",6
16283,1495,"CB
",6
16284,1496,"CM
",6
16285,1497,"GK
",6
16286,1498,"CB
",6
16287,1499,"GK
",6
16288,1500,"CB
",6
16289,1501,"GK
",6
16290,1502,ST,6
16291,1503,"CM
",6
16292,1504,"GK
",6
16293,1505,"CB
",6
16294,1506,"RM
",6
16295,1507,"RB
",6
16296,1508,"CM
",6
16297,1509,"RM
",6
16298,1510,"RB
",6
16299,1511,"RB
",6
16300,1512,ST,6
16301,1513,ST,6
16302,1514,"CM
",6
16303,1515,"CM
",6
16304,1516,"RM
",6
16305,1517,"LM
",6
16306,1518,"CB
",6
16307,1519,"CB
",6
16308,1520,"CB
",6
16309,1521,"LM
",6
16310,1522,"RB
",6
16311,1523,"CB
",6
16312,1524,"GK
",6
16313,1525,"RB
",6
16314,1526,"CB
",6
16315,1527,"GK
",6
16316,1528,"RB
",6
16317,1529,"LB
",6
16318,1530,ST,6
16319,1531,"GK
",6
16320,1532,"RM
",6
16321,1533,ST,6
16322,1534,"LM
",6
16323,1535,"CM
",6
16324,1536,ST,6
16325,1537,"LM
",6
16326,1538,"RM
",6
16327,1539,"LB
",6
16328,1540,ST,6
16329,1541,"RM
",6
16330,1542,"LM
",6
16331,1543,"LB
",6
16332,1544,"CM
",6
16333,1545,"GK
",6
16334,1546,"LB
",6
16335,1547,"RM
",6
16336,1548,"CM
",6
16337,1549,"GK
",6
16338,1550,"RM
",6
16339,1551,"GK
",6
16340,1552,"RM
",6
16341,1553,"GK
",6
16342,1554,"RB
",6
16343,1555,"RM
",6
16344,1556,"CM
",6
16345,1557,"LB
",6
16346,1558,"CB
",6
16347,1559,"CB
",6
16348,1560,"RM
",6
16349,1561,"CM
",6
16350,1562,"RM
",6
16351,1563,"LM
",6
16352,1564,"LB
",6
16353,1565,"GK
",6
16354,1566,"RB
",6
16355,1567,"LM
",6
16356,1568,"RM
",6
16357,1569,"CB
",6
16358,1570,ST,6
16359,1571,"CM
",6
16360,1572,"RM
",6
16361,1573,"RM
",6
16362,1574,"LB
",6
16363,1575,"RB
",6
16364,1576,"RM
",6
16365,1577,"LM
",6
16366,1578,"CM
",6
16367,1579,"RB
",6
16368,1580,"GK
",6
16369,1581,"RM
",6
16370,1582,ST,6
16371,1583,"CM
",6
16372,1584,"CM
",6
16373,1585,ST,6
16374,1586,"CB
",6
16375,1587,"RM
",6
16376,1588,"GK
",6
16377,1589,ST,6
16378,1590,"CB
",6
16379,1591,"RB
",6
16380,1592,"CB
",6
16381,1593,ST,6
16382,1594,"LB
",6
16383,1,ST,6
16384,2,ST,6
16385,3,"LB
",6
16386,4,"RM
",6
16387,5,"RB
",6
16388,6,"GK
",6
16389,7,"CB
",6
16390,8,"LB
",6
16391,9,ST,6
16392,10,"LM
",6
