id,league_id,season_id,team_id,week,w_position,points
34615,4,7,80,21,6,32
34616,4,7,70,21,5,32
34617,4,7,61,21,4,34
34618,4,7,77,21,3,36
34619,4,7,74,21,2,38
34620,4,7,75,21,1,40
34621,4,7,63,22,20,19
34622,4,7,64,22,19,23
34623,4,7,80,22,18,24
34624,4,7,75,22,17,26
34625,4,7,70,22,16,28
34626,4,7,78,22,15,28
34627,4,7,72,22,14,30
34628,4,7,77,22,13,30
34629,4,7,71,22,12,31
34630,4,7,66,22,11,31
34631,4,7,69,22,10,32
34632,4,7,62,22,9,32
34633,4,7,68,22,8,32
34634,4,7,65,22,7,33
34635,4,7,79,22,6,33
34636,4,7,61,22,5,34
34637,4,7,67,22,4,34
34638,4,7,76,22,3,39
34639,4,7,73,22,2,41
34640,4,7,74,22,1,43
34641,4,7,62,23,20,22
34642,4,7,63,23,19,23
34643,4,7,79,23,18,24
34644,4,7,74,23,17,29
34645,4,7,77,23,16,29
34646,4,7,71,23,15,30
34647,4,7,69,23,14,31
34648,4,7,70,23,13,31
34649,4,7,80,23,12,32
34650,4,7,67,23,11,33
34651,4,7,68,23,10,33
34652,4,7,78,23,9,33
34653,4,7,76,23,8,33
34654,4,7,66,23,7,34
34655,4,7,65,23,6,34
34656,4,7,61,23,5,35
34657,4,7,64,23,4,36
34658,4,7,75,23,3,42
34659,4,7,73,23,2,43
34660,4,7,72,23,1,44
34661,4,7,62,24,20,23
34662,4,7,80,24,19,25
34663,4,7,78,24,18,27
34664,4,7,73,24,17,29
34665,4,7,70,24,16,30
34666,4,7,69,24,15,32
34667,4,7,76,24,14,32
34668,4,7,75,24,13,33
34669,4,7,65,24,12,34
34670,4,7,66,24,11,34
34671,4,7,67,24,10,34
34672,4,7,68,24,9,34
34673,4,7,61,24,8,35
34674,4,7,79,24,7,35
34675,4,7,64,24,6,35
34676,4,7,77,24,5,36
34677,4,7,63,24,4,39
34678,4,7,74,24,3,42
34679,4,7,72,24,2,43
34680,4,7,71,24,1,47
34681,4,7,80,25,20,23
34682,4,7,79,25,19,26
34683,4,7,77,25,18,27
34684,4,7,72,25,17,29
34685,4,7,75,25,16,32
34686,4,7,68,25,15,33
34687,4,7,69,25,14,33
34688,4,7,74,25,13,33
34689,4,7,64,25,12,34
34690,4,7,66,25,11,34
34691,4,7,63,25,10,36
34692,4,7,67,25,9,37
34693,4,7,65,25,8,37
34694,4,7,78,25,7,38
34695,4,7,61,25,6,38
34696,4,7,62,25,5,39
34697,4,7,76,25,4,39
34698,4,7,71,25,3,44
34699,4,7,73,25,2,45
34700,4,7,70,25,1,50
34701,4,7,79,26,20,23
34702,4,7,78,26,19,26
34703,4,7,76,26,18,30
34704,4,7,71,26,17,30
34705,4,7,67,26,16,33
34706,4,7,65,26,15,34
34707,4,7,74,26,14,35
34708,4,7,68,26,13,36
34709,4,7,73,26,12,36
34710,4,7,66,26,11,37
34711,4,7,63,26,10,37
34712,4,7,61,26,9,38
34713,4,7,75,26,8,39
34714,4,7,62,26,7,39
34715,4,7,77,26,6,39
34716,4,7,80,26,5,39
34717,4,7,64,26,4,40
34718,4,7,72,26,3,45
34719,4,7,70,26,2,47
34720,4,7,69,26,1,53
34721,4,7,78,27,20,26
34722,4,7,77,27,19,27
34723,4,7,70,27,18,30
34724,4,7,75,27,17,33
34725,4,7,73,27,16,35
34726,4,7,66,27,15,36
34727,4,7,67,27,14,36
34728,4,7,72,27,13,36
34729,4,7,64,27,12,37
34730,4,7,65,27,11,37
34731,4,7,80,27,10,39
34732,4,7,63,27,9,40
34733,4,7,62,27,8,40
34734,4,7,61,27,7,41
34735,4,7,76,27,6,42
34736,4,7,79,27,5,42
34737,4,7,74,27,4,42
34738,4,7,71,27,3,45
34739,4,7,69,27,2,48
34740,4,7,68,27,1,53
34741,4,7,77,28,20,29
34742,4,7,76,28,19,30
34743,4,7,69,28,18,31
34744,4,7,74,28,17,33
34745,4,7,66,28,16,36
34746,4,7,71,28,15,36
34747,4,7,64,28,14,37
34748,4,7,65,28,13,37
34749,4,7,72,28,12,38
34750,4,7,62,28,11,40
34751,4,7,63,28,10,40
34752,4,7,79,28,9,40
34753,4,7,61,28,8,41
34754,4,7,75,28,7,43
34755,4,7,80,28,6,43
34756,4,7,73,28,5,45
34757,4,7,78,28,4,45
34758,4,7,70,28,3,48
34759,4,7,68,28,2,48
34760,4,7,67,28,1,53
34761,4,7,76,29,20,32
34762,4,7,73,29,19,33
34763,4,7,75,29,18,33
34764,4,7,68,29,17,34
34765,4,7,64,29,16,38
34766,4,7,65,29,15,39
34767,4,7,70,29,14,39
34768,4,7,80,29,13,40
34769,4,7,63,29,12,40
34770,4,7,78,29,11,41
34771,4,7,61,29,10,41
34772,4,7,71,29,9,41
34773,4,7,62,29,8,43
34774,4,7,74,29,7,43
34775,4,7,79,29,6,43
34776,4,7,72,29,5,45
34777,4,7,77,29,4,45
34778,4,7,67,29,3,48
34779,4,7,69,29,2,51
34780,4,7,66,29,1,53
34781,4,7,75,30,20,32
34782,4,7,72,30,19,33
34783,4,7,74,30,18,34
34784,4,7,67,30,17,37
34785,4,7,63,30,16,38
34786,4,7,79,30,15,40
34787,4,7,62,30,14,40
34788,4,7,69,30,13,40
34789,4,7,61,30,12,42
34790,4,7,64,30,11,42
34791,4,7,70,30,10,42
34792,4,7,73,30,9,43
34793,4,7,77,30,8,44
34794,4,7,76,30,7,45
34795,4,7,78,30,6,46
34796,4,7,71,30,5,46
34797,4,7,80,30,4,46
34798,4,7,66,30,3,49
34799,4,7,68,30,2,54
34800,4,7,65,30,1,56
34801,4,7,71,31,20,33
34802,4,7,73,31,19,34
34803,4,7,74,31,18,35
34804,4,7,62,31,17,38
34805,4,7,78,31,16,40
34806,4,7,80,31,15,40
34807,4,7,66,31,14,40
34808,4,7,68,31,13,40
34809,4,7,61,31,12,42
34810,4,7,63,31,11,42
34811,4,7,72,31,10,43
34812,4,7,69,31,9,45
34813,4,7,76,31,8,47
34814,4,7,75,31,7,48
34815,4,7,70,31,6,49
34816,4,7,79,31,5,49
34817,4,7,77,31,4,49
34818,4,7,65,31,3,52
34819,4,7,64,31,2,56
34820,4,7,67,31,1,57
34821,4,7,70,32,20,33
34822,4,7,73,32,19,35
34823,4,7,72,32,18,37
34824,4,7,80,32,17,38
34825,4,7,79,32,16,40
34826,4,7,65,32,15,40
34827,4,7,67,32,14,40
34828,4,7,77,32,13,41
34829,4,7,62,32,12,43
34830,4,7,61,32,11,45
34831,4,7,68,32,10,45
34832,4,7,71,32,9,46
34833,4,7,74,32,8,49
34834,4,7,75,32,7,50
34835,4,7,78,32,6,50
34836,4,7,64,32,5,52
34837,4,7,69,32,4,52
34838,4,7,76,32,3,52
34839,4,7,63,32,2,59
34840,4,7,66,32,1,60
34841,4,7,69,33,20,36
34842,4,7,72,33,19,36
34843,4,7,79,33,18,38
34844,4,7,71,33,17,40
34845,4,7,78,33,16,40
34846,4,7,64,33,15,41
34847,4,7,76,33,14,42
34848,4,7,80,33,13,43
34849,4,7,66,33,12,43
34850,4,7,61,33,11,45
34851,4,7,70,33,10,47
34852,4,7,67,33,9,48
34853,4,7,77,33,8,51
34854,4,7,63,33,7,52
34855,4,7,68,33,6,52
34856,4,7,73,33,5,52
34857,4,7,74,33,4,53
34858,4,7,75,33,3,55
34859,4,7,65,33,2,60
34860,4,7,62,33,1,60
34861,4,7,71,34,20,36
34862,4,7,68,34,19,39
34863,4,7,70,34,18,40
34864,4,7,78,34,17,41
34865,4,7,63,34,16,41
34866,4,7,77,34,15,43
34867,4,7,75,34,14,45
34868,4,7,61,34,13,46
34869,4,7,79,34,12,46
34870,4,7,65,34,11,46
34871,4,7,66,34,10,49
34872,4,7,69,34,9,50
34873,4,7,76,34,8,51
34874,4,7,67,34,7,52
34875,4,7,72,34,6,52
34876,4,7,73,34,5,53
34877,4,7,74,34,4,55
34878,4,7,62,34,3,55
34879,4,7,64,34,2,60
34880,4,7,80,34,1,63
34881,4,7,70,35,20,37
34882,4,7,77,35,19,41
34883,4,7,62,35,18,41
34884,4,7,67,35,17,42
34885,4,7,69,35,16,43
34886,4,7,76,35,15,43
34887,4,7,74,35,14,45
34888,4,7,78,35,13,46
34889,4,7,61,35,12,47
34890,4,7,64,35,11,49
34891,4,7,65,35,10,50
34892,4,7,66,35,9,52
34893,4,7,68,35,8,53
34894,4,7,75,35,7,54
34895,4,7,80,35,6,55
34896,4,7,71,35,5,55
34897,4,7,72,35,4,56
34898,4,7,73,35,3,58
34899,4,7,63,35,2,60
34900,4,7,79,35,1,64
34901,4,7,69,36,20,40
34902,4,7,80,36,19,42
34903,4,7,66,36,18,43
34904,4,7,75,36,17,43
34905,4,7,76,36,16,44
34906,4,7,68,36,15,46
34907,4,7,77,36,14,46
34908,4,7,61,36,13,47
34909,4,7,73,36,12,48
34910,4,7,63,36,11,50
34911,4,7,65,36,10,53
34912,4,7,64,36,9,53
34913,4,7,74,36,8,54
34914,4,7,67,36,7,54
34915,4,7,79,36,6,55
34916,4,7,71,36,5,56
34917,4,7,70,36,4,58
34918,4,7,62,36,3,61
34919,4,7,72,36,2,61
34920,4,7,78,36,1,64
34921,4,7,68,37,20,43
34922,4,7,74,37,19,43
34923,4,7,75,37,18,44
34924,4,7,79,37,17,45
34925,4,7,67,37,16,46
34926,4,7,65,37,15,46
34927,4,7,72,37,14,48
34928,4,7,76,37,13,49
34929,4,7,61,37,12,50
34930,4,7,64,37,11,53
34931,4,7,62,37,10,53
34932,4,7,63,37,9,53
34933,4,7,66,37,8,54
34934,4,7,73,37,7,57
34935,4,7,78,37,6,58
34936,4,7,69,37,5,58
34937,4,7,70,37,4,59
34938,4,7,80,37,3,61
34939,4,7,71,37,2,64
34940,4,7,77,37,1,64
34941,4,7,73,38,20,44
34942,4,7,66,38,19,46
34943,4,7,67,38,18,46
34944,4,7,74,38,17,47
34945,4,7,71,38,16,48
34946,4,7,78,38,15,48
34947,4,7,64,38,14,49
34948,4,7,61,38,13,50
34949,4,7,75,38,12,50
34950,4,7,80,38,11,53
34951,4,7,65,38,10,54
34952,4,7,63,38,9,56
34953,4,7,62,38,8,56
34954,4,7,68,38,7,59
34955,4,7,69,38,6,59
34956,4,7,72,38,5,60
34957,4,7,79,38,4,61
34958,4,7,77,38,3,61
34959,4,7,76,38,2,64
34960,4,7,70,38,1,65
34961,5,7,83,1,20,0
34962,5,7,84,1,19,0
34963,5,7,85,1,18,0
34964,5,7,88,1,17,0
34965,5,7,92,1,16,0
34966,5,7,94,1,15,0
34967,5,7,95,1,14,0
34968,5,7,100,1,13,0
34969,5,7,90,1,12,1
34970,5,7,91,1,11,1
34971,5,7,99,1,10,1
34972,5,7,82,1,9,1
34973,5,7,93,1,8,3
34974,5,7,86,1,7,3
34975,5,7,87,1,6,3
34976,5,7,96,1,5,3
34977,5,7,97,1,4,3
34978,5,7,98,1,3,3
34979,5,7,89,1,2,3
34980,5,7,81,1,1,3
34981,5,7,83,2,20,0
34982,5,7,87,2,19,0
34983,5,7,93,2,18,0
34984,5,7,94,2,17,0
34985,5,7,84,2,16,1
34986,5,7,100,2,15,1
34987,5,7,89,2,14,1
34988,5,7,91,2,13,1
34989,5,7,99,2,12,1
34990,5,7,82,2,11,3
34991,5,7,97,2,10,3
34992,5,7,81,2,9,4
34993,5,7,95,2,8,4
34994,5,7,90,2,7,4
34995,5,7,98,2,6,4
34996,5,7,88,2,5,4
34997,5,7,96,2,4,6
34998,5,7,86,2,3,6
34999,5,7,85,2,2,6
35000,5,7,92,2,1,6
35001,5,7,93,3,20,0
35002,5,7,99,3,19,1
35003,5,7,82,3,18,1
35004,5,7,86,3,17,1
35005,5,7,88,3,16,1
35006,5,7,90,3,15,1
35007,5,7,83,3,14,2
35008,5,7,100,3,13,3
35009,5,7,92,3,12,3
35010,5,7,81,3,11,4
35011,5,7,98,3,10,4
35012,5,7,94,3,9,5
35013,5,7,85,3,8,6
35014,5,7,96,3,7,6
35015,5,7,91,3,6,7
35016,5,7,95,3,5,7
35017,5,7,87,3,4,7
35018,5,7,97,3,3,7
35019,5,7,89,3,2,7
35020,5,7,84,3,1,9
35021,5,7,100,4,20,2
35022,5,7,82,4,19,2
35023,5,7,91,4,18,3
35024,5,7,92,4,17,3
35025,5,7,98,4,16,4
35026,5,7,85,4,15,4
35027,5,7,87,4,14,4
35028,5,7,89,4,13,4
35029,5,7,97,4,12,4
35030,5,7,99,4,11,6
35031,5,7,95,4,10,6
35032,5,7,90,4,9,7
35033,5,7,81,4,8,7
35034,5,7,88,4,7,7
35035,5,7,96,4,6,7
35036,5,7,86,4,5,7
35037,5,7,94,4,4,8
35038,5,7,93,4,3,8
35039,5,7,83,4,2,9
35040,5,7,84,4,1,9
35041,5,7,100,5,20,2
35042,5,7,99,5,19,5
35043,5,7,96,5,18,5
35044,5,7,90,5,17,6
35045,5,7,91,5,16,6
35046,5,7,98,5,15,6
35047,5,7,84,5,14,7
35048,5,7,85,5,13,7
35049,5,7,86,5,12,7
35050,5,7,87,5,11,7
35051,5,7,88,5,10,7
35052,5,7,89,5,9,7
35053,5,7,97,5,8,7
35054,5,7,95,5,7,7
35055,5,7,81,5,6,8
35056,5,7,93,5,5,8
35057,5,7,94,5,4,9
35058,5,7,83,5,3,9
35059,5,7,82,5,2,9
35060,5,7,92,5,1,11
35061,5,7,99,6,20,3
35062,5,7,89,6,19,6
35063,5,7,90,6,18,6
35064,5,7,84,6,17,7
35065,5,7,85,6,16,7
35066,5,7,88,6,15,7
35067,5,7,96,6,14,7
35068,5,7,97,6,13,7
35069,5,7,98,6,12,8
35070,5,7,81,6,11,8
35071,5,7,92,6,10,8
35072,5,7,95,6,9,8
35073,5,7,83,6,8,10
35074,5,7,86,6,7,10
35075,5,7,93,6,6,10
35076,5,7,94,6,5,10
35077,5,7,87,6,4,10
35078,5,7,100,6,3,12
35079,5,7,91,6,2,12
35080,5,7,82,6,1,12
35081,5,7,98,7,20,6
35082,5,7,89,7,19,6
35083,5,7,87,7,18,7
35084,5,7,95,7,17,7
35085,5,7,84,7,16,8
35086,5,7,97,7,15,8
35087,5,7,94,7,14,8
35088,5,7,88,7,13,9
35089,5,7,83,7,12,10
35090,5,7,86,7,11,10
35091,5,7,96,7,10,10
35092,5,7,92,7,9,10
35093,5,7,85,7,8,11
35094,5,7,91,7,7,11
35095,5,7,81,7,6,11
35096,5,7,90,7,5,12
35097,5,7,100,7,4,12
35098,5,7,93,7,3,13
35099,5,7,82,7,2,13
35100,5,7,99,7,1,15
35101,5,7,97,8,20,6
35102,5,7,94,8,19,7
35103,5,7,88,8,18,7
35104,5,7,83,8,17,8
35105,5,7,93,8,16,8
35106,5,7,87,8,15,9
35107,5,7,85,8,14,10
35108,5,7,86,8,13,10
35109,5,7,96,8,12,11
35110,5,7,95,8,11,11
35111,5,7,90,8,10,11
35112,5,7,91,8,9,11
35113,5,7,100,8,8,13
35114,5,7,82,8,7,13
35115,5,7,84,8,6,14
35116,5,7,81,8,5,14
35117,5,7,99,8,4,15
35118,5,7,89,8,3,15
35119,5,7,92,8,2,16
35120,5,7,98,8,1,16
35121,5,7,96,9,20,6
35122,5,7,93,9,19,7
35123,5,7,87,9,18,7
35124,5,7,82,9,17,8
35125,5,7,92,9,16,8
35126,5,7,86,9,15,9
35127,5,7,85,9,14,10
35128,5,7,95,9,13,11
35129,5,7,90,9,12,11
35130,5,7,84,9,11,13
35131,5,7,100,9,10,13
35132,5,7,94,9,9,14
35133,5,7,89,9,8,14
35134,5,7,99,9,7,16
35135,5,7,83,9,6,17
35136,5,7,81,9,5,17
35137,5,7,98,9,4,18
35138,5,7,88,9,3,18
35139,5,7,91,9,2,19
35140,5,7,97,9,1,19
35141,5,7,92,10,20,7
35142,5,7,95,10,19,7
35143,5,7,86,10,18,7
35144,5,7,91,10,17,8
35145,5,7,85,10,16,9
35146,5,7,100,10,15,11
35147,5,7,94,10,14,11
35148,5,7,89,10,13,12
35149,5,7,99,10,12,13
35150,5,7,84,10,11,13
35151,5,7,93,10,10,15
35152,5,7,83,10,9,16
35153,5,7,98,10,8,16
35154,5,7,82,10,7,17
35155,5,7,88,10,6,17
35156,5,7,87,10,5,19
35157,5,7,81,10,4,20
35158,5,7,97,10,3,21
35159,5,7,90,10,2,22
35160,5,7,96,10,1,22
35161,5,7,94,11,20,7
35162,5,7,90,11,19,8
35163,5,7,85,11,18,10
35164,5,7,91,11,17,10
35165,5,7,99,11,16,11
35166,5,7,93,11,15,11
35167,5,7,84,11,14,12
35168,5,7,83,11,13,13
35169,5,7,88,11,12,13
35170,5,7,98,11,11,14
35171,5,7,92,11,10,16
35172,5,7,82,11,9,17
35173,5,7,97,11,8,19
35174,5,7,100,11,7,20
35175,5,7,87,11,6,20
35176,5,7,96,11,5,21
35177,5,7,86,11,4,22
35178,5,7,89,11,3,22
35179,5,7,95,11,2,22
35180,5,7,81,11,1,23
35181,5,7,93,12,20,8
35182,5,7,90,12,19,10
35183,5,7,89,12,18,11
35184,5,7,83,12,17,12
35185,5,7,84,12,16,13
35186,5,7,87,12,15,13
35187,5,7,97,12,14,14
35188,5,7,98,12,13,14
35189,5,7,92,12,12,14
35190,5,7,82,12,11,16
35191,5,7,96,12,10,19
35192,5,7,91,12,9,19
35193,5,7,99,12,8,20
35194,5,7,86,12,7,20
35195,5,7,100,12,6,20
35196,5,7,94,12,5,22
35197,5,7,85,12,4,23
35198,5,7,81,12,3,23
35199,5,7,95,12,2,24
35200,5,7,88,12,1,25
35201,5,7,92,13,20,11
35202,5,7,88,13,19,11
35203,5,7,89,13,18,13
35204,5,7,91,13,17,14
35205,5,7,96,13,16,14
35206,5,7,97,13,15,14
35207,5,7,82,13,14,15
35208,5,7,83,13,13,16
35209,5,7,86,13,12,16
35210,5,7,100,13,11,19
35211,5,7,95,13,10,19
35212,5,7,90,13,9,19
35213,5,7,93,13,8,22
35214,5,7,98,13,7,23
35215,5,7,84,13,6,23
35216,5,7,85,13,5,23
35217,5,7,99,13,4,23
35218,5,7,94,13,3,24
35219,5,7,87,13,2,25
35220,5,7,81,13,1,26
35221,5,7,87,14,20,11
35222,5,7,88,14,19,14
35223,5,7,91,14,18,14
35224,5,7,95,14,17,14
35225,5,7,96,14,16,15
35226,5,7,100,14,15,16
35227,5,7,82,14,14,16
35228,5,7,85,14,13,16
35229,5,7,90,14,12,17
35230,5,7,94,14,11,19
35231,5,7,99,14,10,22
35232,5,7,89,14,9,22
35233,5,7,83,14,8,23
35234,5,7,84,14,7,23
35235,5,7,97,14,6,24
35236,5,7,93,14,5,25
35237,5,7,92,14,4,25
35238,5,7,98,14,3,26
35239,5,7,86,14,2,26
35240,5,7,81,14,1,29
35241,5,7,86,15,20,11
35242,5,7,90,15,19,14
35243,5,7,94,15,18,14
35244,5,7,99,15,17,16
35245,5,7,100,15,16,16
35246,5,7,87,15,15,17
35247,5,7,95,15,14,18
35248,5,7,84,15,13,19
35249,5,7,89,15,12,20
35250,5,7,98,15,11,22
35251,5,7,88,15,10,22
35252,5,7,93,15,9,22
35253,5,7,83,15,8,23
35254,5,7,96,15,7,24
35255,5,7,82,15,6,26
35256,5,7,85,15,5,26
35257,5,7,92,15,4,28
35258,5,7,91,15,3,28
35259,5,7,97,15,2,29
35260,5,7,81,15,1,32
35261,5,7,85,16,20,12
35262,5,7,89,16,19,14
35263,5,7,93,16,18,17
35264,5,7,98,16,17,17
35265,5,7,94,16,16,19
35266,5,7,99,16,15,19
35267,5,7,86,16,14,20
35268,5,7,87,16,13,22
35269,5,7,97,16,12,22
35270,5,7,83,16,11,22
35271,5,7,88,16,10,23
35272,5,7,82,16,9,23
35273,5,7,92,16,8,25
35274,5,7,95,16,7,25
35275,5,7,84,16,6,26
35276,5,7,90,16,5,28
35277,5,7,96,16,4,29
35278,5,7,91,16,3,29
35279,5,7,100,16,2,29
35280,5,7,81,16,1,33
35281,5,7,88,17,20,14
35282,5,7,84,17,19,15
35283,5,7,97,17,18,17
35284,5,7,92,17,17,20
35285,5,7,93,17,16,20
35286,5,7,85,17,15,20
35287,5,7,98,17,14,22
35288,5,7,86,17,13,23
35289,5,7,100,17,12,23
35290,5,7,82,17,11,23
35291,5,7,96,17,10,25
35292,5,7,91,17,9,25
35293,5,7,94,17,8,26
35294,5,7,87,17,7,26
35295,5,7,89,17,6,28
35296,5,7,95,17,5,29
35297,5,7,83,17,4,29
35298,5,7,99,17,3,32
35299,5,7,90,17,2,32
35300,5,7,81,17,1,33
35301,5,7,87,18,20,17
35302,5,7,83,18,19,18
35303,5,7,91,18,18,20
35304,5,7,96,18,17,20
35305,5,7,84,18,16,20
35306,5,7,85,18,15,23
35307,5,7,92,18,14,23
35308,5,7,95,18,13,25
35309,5,7,97,18,12,25
35310,5,7,93,18,11,26
35311,5,7,86,18,10,26
35312,5,7,99,18,9,26
35313,5,7,100,18,8,26
35314,5,7,88,18,7,28
35315,5,7,90,18,6,28
35316,5,7,98,18,5,32
35317,5,7,94,18,4,32
35318,5,7,89,18,3,32
35319,5,7,82,18,2,32
35320,5,7,81,18,1,33
35321,5,7,86,19,20,18
35322,5,7,95,19,19,20
35323,5,7,82,19,18,21
35324,5,7,90,19,17,23
35325,5,7,83,19,16,23
35326,5,7,84,19,15,23
35327,5,7,91,19,14,24
35328,5,7,96,19,13,25
35329,5,7,85,19,12,26
35330,5,7,92,19,11,27
35331,5,7,94,19,10,28
35332,5,7,89,19,9,28
35333,5,7,98,19,8,29
35334,5,7,99,19,7,29
35335,5,7,87,19,6,31
35336,5,7,100,19,5,32
35337,5,7,93,19,4,32
35338,5,7,81,19,3,33
35339,5,7,97,19,2,33
35340,5,7,88,19,1,35
35341,5,7,85,20,20,19
35342,5,7,94,20,19,20
35343,5,7,82,20,18,23
35344,5,7,89,20,17,24
35345,5,7,100,20,16,24
35346,5,7,90,20,15,25
35347,5,7,84,20,14,26
35348,5,7,83,20,13,26
35349,5,7,95,20,12,26
35350,5,7,91,20,11,28
35351,5,7,93,20,10,28
35352,5,7,98,20,9,29
35353,5,7,88,20,8,31
35354,5,7,86,20,7,32
35355,5,7,97,20,6,32
35356,5,7,92,20,5,33
35357,5,7,81,20,4,33
35358,5,7,96,20,3,34
35359,5,7,99,20,2,35
35360,5,7,87,20,1,38
35361,5,7,84,21,20,19
35362,5,7,93,21,19,20
35363,5,7,88,21,18,24
35364,5,7,100,21,17,24
35365,5,7,82,21,16,26
35366,5,7,89,21,15,26
35367,5,7,83,21,14,27
35368,5,7,94,21,13,27
35369,5,7,99,21,12,27
35370,5,7,90,21,11,29
35371,5,7,92,21,10,29
35372,5,7,87,21,9,32
35373,5,7,97,21,8,32
35374,5,7,96,21,7,33
35375,5,7,85,21,6,33
35376,5,7,81,21,5,33
35377,5,7,91,21,4,36
35378,5,7,98,21,3,36
35379,5,7,95,21,2,37
35380,5,7,86,21,1,41
35381,5,7,83,22,20,22
35382,5,7,92,22,19,23
35383,5,7,99,22,18,24
35384,5,7,82,22,17,27
35385,5,7,87,22,16,27
35386,5,7,98,22,15,27
35387,5,7,88,22,14,29
35388,5,7,89,22,13,29
35389,5,7,91,22,12,29
35390,5,7,100,22,11,29
35391,5,7,93,22,10,30
35392,5,7,96,22,9,32
35393,5,7,84,22,8,33
35394,5,7,86,22,7,35
35395,5,7,95,22,6,36
35396,5,7,90,22,5,36
35397,5,7,81,22,4,36
35398,5,7,94,22,3,37
35399,5,7,97,22,2,39
35400,5,7,85,22,1,41
35401,5,7,82,23,20,23
35402,5,7,91,23,19,26
35403,5,7,98,23,18,27
35404,5,7,97,23,17,27
35405,5,7,88,23,16,29
35406,5,7,99,23,15,29
35407,5,7,86,23,14,30
35408,5,7,90,23,13,30
35409,5,7,92,23,12,30
35410,5,7,100,23,11,30
35411,5,7,87,23,10,32
35412,5,7,95,23,9,35
35413,5,7,85,23,8,36
35414,5,7,83,23,7,36
35415,5,7,94,23,6,36
35416,5,7,89,23,5,36
35417,5,7,93,23,4,38
35418,5,7,96,23,3,39
35419,5,7,81,23,2,39
35420,5,7,84,23,1,41
35421,5,7,100,24,20,23
35422,5,7,90,24,19,26
35423,5,7,97,24,18,27
35424,5,7,96,24,17,27
35425,5,7,98,24,16,29
35426,5,7,91,24,15,30
35427,5,7,99,24,14,30
35428,5,7,85,24,13,31
35429,5,7,89,24,12,31
35430,5,7,86,24,11,32
35431,5,7,87,24,10,32
35432,5,7,88,24,9,37
35433,5,7,84,24,8,37
35434,5,7,94,24,7,38
35435,5,7,82,24,6,39
35436,5,7,93,24,5,39
35437,5,7,92,24,4,41
35438,5,7,81,24,3,42
35439,5,7,95,24,2,42
35440,5,7,83,24,1,44
35441,5,7,99,25,20,23
35442,5,7,89,25,19,26
35443,5,7,96,25,18,27
35444,5,7,97,25,17,29
35445,5,7,95,25,16,30
35446,5,7,85,25,15,32
35447,5,7,98,25,14,33
35448,5,7,90,25,13,33
35449,5,7,84,25,12,34
35450,5,7,88,25,11,34
35451,5,7,86,25,10,35
35452,5,7,87,25,9,37
35453,5,7,83,25,8,37
35454,5,7,100,25,7,39
35455,5,7,92,25,6,39
35456,5,7,93,25,5,41
35457,5,7,81,25,4,42
35458,5,7,91,25,3,44
35459,5,7,94,25,2,45
35460,5,7,82,25,1,47
35461,5,7,98,26,20,26
35462,5,7,95,26,19,27
35463,5,7,96,26,18,29
35464,5,7,88,26,17,29
35465,5,7,94,26,16,30
35466,5,7,84,26,15,32
35467,5,7,97,26,14,33
35468,5,7,89,26,13,36
35469,5,7,83,26,12,37
35470,5,7,86,26,11,37
35471,5,7,87,26,10,37
35472,5,7,82,26,9,37
35473,5,7,85,26,8,38
35474,5,7,99,26,7,39
35475,5,7,91,26,6,42
35476,5,7,90,26,5,44
35477,5,7,92,26,4,44
35478,5,7,81,26,3,45
35479,5,7,100,26,2,47
35480,5,7,93,26,1,48
35481,5,7,94,27,20,28
35482,5,7,97,27,19,29
35483,5,7,87,27,18,29
35484,5,7,95,27,17,30
35485,5,7,83,27,16,32
35486,5,7,96,27,15,33
35487,5,7,93,27,14,33
35488,5,7,82,27,13,37
35489,5,7,100,27,12,38
35490,5,7,86,27,11,38
35491,5,7,98,27,10,39
35492,5,7,88,27,9,39
35493,5,7,85,27,8,40
35494,5,7,84,27,7,41
35495,5,7,89,27,6,44
35496,5,7,81,27,5,45
35497,5,7,90,27,4,45
35498,5,7,91,27,3,45
35499,5,7,92,27,2,49
35500,5,7,99,27,1,50
35501,5,7,93,28,20,29
35502,5,7,96,28,19,29
35503,5,7,86,28,18,29
35504,5,7,95,28,17,33
35505,5,7,94,28,16,33
35506,5,7,92,28,15,33
35507,5,7,82,28,14,35
35508,5,7,99,28,13,38
35509,5,7,97,28,12,39
35510,5,7,84,28,11,40
35511,5,7,100,28,10,40
35512,5,7,85,28,9,41
35513,5,7,83,28,8,41
35514,5,7,87,28,7,42
35515,5,7,90,28,6,45
35516,5,7,88,28,5,47
35517,5,7,89,28,4,48
35518,5,7,81,28,3,48
35519,5,7,91,28,2,50
35520,5,7,98,28,1,53
35521,5,7,95,29,20,29
35522,5,7,85,29,19,30
35523,5,7,92,29,18,32
35524,5,7,94,29,17,33
35525,5,7,93,29,16,33
35526,5,7,91,29,15,34
35527,5,7,100,29,14,38
35528,5,7,98,29,13,39
35529,5,7,96,29,12,39
35530,5,7,99,29,11,40
35531,5,7,82,29,10,41
35532,5,7,84,29,9,42
35533,5,7,83,29,8,43
35534,5,7,86,29,7,45
35535,5,7,89,29,6,48
35536,5,7,81,29,5,49
35537,5,7,87,29,4,50
35538,5,7,90,29,3,50
35539,5,7,88,29,2,51
35540,5,7,97,29,1,54
35541,5,7,94,30,20,30
35542,5,7,91,30,19,32
35543,5,7,92,30,18,33
35544,5,7,84,30,17,33
35545,5,7,93,30,16,34
